Product Name,Link
"￥3,300￥3,300",https://www.amazon.co.jp/%E3%82%B9%E3%83%83%E3%82%AD%E3%83%AA%E3%82%8F%E3%81%8B%E3%82%8BPython%E3%81%AB%E3%82%88%E3%82%8B%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92%E5%85%A5%E9%96%80-%E7%AC%AC2%E7%89%88-%E3%82%B9%E3%83%83%E3%82%AD%E3%83%AA%E3%82%8F%E3%81%8B%E3%82%8B%E5%85%A5%E9%96%80%E3%82%B7%E3%83%AA%E3%83%BC%E3%82%BA-%E9%A0%88%E8%97%A4-%E7%A7%8B%E8%89%AF/dp/4295020605
Kindle版 (電子書籍),https://www.amazon.co.jp/%E3%82%B9%E3%83%83%E3%82%AD%E3%83%AA%E3%82%8F%E3%81%8B%E3%82%8BPython%E3%81%AB%E3%82%88%E3%82%8B%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92%E5%85%A5%E9%96%80-%E7%AC%AC2%E7%89%88-%E3%82%B9%E3%83%83%E3%82%AD%E3%83%AA%E3%82%8F%E3%81%8B%E3%82%8B%E3%82%B7%E3%83%AA%E3%83%BC%E3%82%BA-%E9%A0%88%E8%97%A4%E7%A7%8B%E8%89%AF-ebook/dp/B0DL9RM85M
クジラ飛行机,https://www.amazon.co.jp/%25E3%2582%25AF%25E3%2582%25B8%25E3%2583%25A9%25E9%25A3%259B%25E8%25A1%258C%25E6%259C%25BA/e/B004LUJAJC?ref=sr_ntt_srch_lnk_26&sr=8-26
8,https://www.amazon.co.jp/%E5%AE%9F%E8%B7%B5%E5%8A%9B%E3%82%92%E3%82%A2%E3%83%83%E3%83%97%E3%81%99%E3%82%8B-Python%E3%81%AB%E3%82%88%E3%82%8B%E3%82%A2%E3%83%AB%E3%82%B4%E3%83%AA%E3%82%BA%E3%83%A0%E3%81%AE%E6%95%99%E7%A7%91%E6%9B%B8-Compass-Books%E3%82%B7%E3%83%AA%E3%83%BC%E3%82%BA-%E3%82%AF%E3%82%B8%E3%83%A9%E9%A3%9B%E8%A1%8C%E6%9C%BA-ebook/dp/B0C69L8G1B#customerReviews
Kindle版 (電子書籍),https://www.amazon.co.jp/%E5%AE%9F%E8%B7%B5%E5%8A%9B%E3%82%92%E3%82%A2%E3%83%83%E3%83%97%E3%81%99%E3%82%8B-Python%E3%81%AB%E3%82%88%E3%82%8B%E3%82%A2%E3%83%AB%E3%82%B4%E3%83%AA%E3%82%BA%E3%83%A0%E3%81%AE%E6%95%99%E7%A7%91%E6%9B%B8-Compass-Books%E3%82%B7%E3%83%AA%E3%83%BC%E3%82%BA-%E3%82%AF%E3%82%B8%E3%83%A9%E9%A3%9B%E8%A1%8C%E6%9C%BA-ebook/dp/B0C69L8G1B
"￥3,212￥3,212",https://www.amazon.co.jp/%E5%AE%9F%E8%B7%B5%E5%8A%9B%E3%82%92%E3%82%A2%E3%83%83%E3%83%97%E3%81%99%E3%82%8B-Python%E3%81%AB%E3%82%88%E3%82%8B%E3%82%A2%E3%83%AB%E3%82%B4%E3%83%AA%E3%82%BA%E3%83%A0%E3%81%AE%E6%95%99%E7%A7%91%E6%9B%B8-Compass-Books%E3%82%B7%E3%83%AA%E3%83%BC%E3%82%BA-%E3%82%AF%E3%82%B8%E3%83%A9%E9%A3%9B%E8%A1%8C%E6%9C%BA-ebook/dp/B0C69L8G1B
詳細はこちら,https://www.amazon.co.jp/b?node=18242783051&ref=dbs_points_tlp
単行本（ソフトカバー）,https://www.amazon.co.jp/%E5%AE%9F%E8%B7%B5%E5%8A%9B%E3%82%92%E3%82%A2%E3%83%83%E3%83%97%E3%81%99%E3%82%8B-Python%E3%81%AB%E3%82%88%E3%82%8B%E3%82%A2%E3%83%AB%E3%82%B4%E3%83%AA%E3%82%BA%E3%83%A0%E3%81%AE%E6%95%99%E7%A7%91%E6%9B%B8-Compass-Books%E3%82%B7%E3%83%AA%E3%83%BC%E3%82%BA-%E3%82%AF%E3%82%B8%E3%83%A9%E9%A3%9B%E8%A1%8C%E6%9C%BA/dp/4839981914
60,https://www.amazon.co.jp/Python%E3%81%A7%E3%81%A7%E3%81%8D%E3%82%8B%EF%BC%81-%E6%A0%AA%E4%BE%A1%E3%83%87%E3%83%BC%E3%82%BF%E5%88%86%E6%9E%90-%E7%89%87%E6%B8%95%E5%BD%BC%E5%AF%8C/dp/462785711X#customerReviews
単行本（ソフトカバー）,https://www.amazon.co.jp/Python%E3%81%A7%E3%81%A7%E3%81%8D%E3%82%8B%EF%BC%81-%E6%A0%AA%E4%BE%A1%E3%83%87%E3%83%BC%E3%82%BF%E5%88%86%E6%9E%90-%E7%89%87%E6%B8%95%E5%BD%BC%E5%AF%8C/dp/462785711X
"￥2,970￥2,970",https://www.amazon.co.jp/Python%E3%81%A7%E3%81%A7%E3%81%8D%E3%82%8B%EF%BC%81-%E6%A0%AA%E4%BE%A1%E3%83%87%E3%83%BC%E3%82%BF%E5%88%86%E6%9E%90-%E7%89%87%E6%B8%95%E5%BD%BC%E5%AF%8C/dp/462785711X
(30点の中古品と新品),https://www.amazon.co.jp/gp/offer-listing/462785711X/ref=sr_1_27_olp?keywords=python+%E6%9C%AC&sr=8-27
クジラ飛行机,https://www.amazon.co.jp/%25E3%2582%25AF%25E3%2582%25B8%25E3%2583%25A9%25E9%25A3%259B%25E8%25A1%258C%25E6%259C%25BA/e/B004LUJAJC?ref=sr_ntt_srch_lnk_28&sr=8-28
29,https://www.amazon.co.jp/Python%E3%81%A7%E3%81%A4%E3%81%8F%E3%82%8B%E3%83%87%E3%82%B9%E3%82%AF%E3%83%88%E3%83%83%E3%83%97%E3%82%A2%E3%83%97%E3%83%AA-%E3%82%AF%E3%82%B8%E3%83%A9%E9%A3%9B%E8%A1%8C%E6%9C%BA/dp/480261473X#customerReviews
単行本,https://www.amazon.co.jp/Python%E3%81%A7%E3%81%A4%E3%81%8F%E3%82%8B%E3%83%87%E3%82%B9%E3%82%AF%E3%83%88%E3%83%83%E3%83%97%E3%82%A2%E3%83%97%E3%83%AA-%E3%82%AF%E3%82%B8%E3%83%A9%E9%A3%9B%E8%A1%8C%E6%9C%BA/dp/480261473X
"￥3,300￥3,300",https://www.amazon.co.jp/Python%E3%81%A7%E3%81%A4%E3%81%8F%E3%82%8B%E3%83%87%E3%82%B9%E3%82%AF%E3%83%88%E3%83%83%E3%83%97%E3%82%A2%E3%83%97%E3%83%AA-%E3%82%AF%E3%82%B8%E3%83%A9%E9%A3%9B%E8%A1%8C%E6%9C%BA/dp/480261473X
金宏 和實,https://www.amazon.co.jp/%25E9%2587%2591%25E5%25AE%258F-%25E5%2592%258C%25E5%25AF%25A6/e/B004LRQW6E?ref=sr_ntt_srch_lnk_29&sr=8-29
単行本,https://www.amazon.co.jp/Copilot%C3%97Excel%C3%97Python%E6%9C%80%E9%80%9F%E4%BB%95%E4%BA%8B%E8%A1%93-%E9%87%91%E5%AE%8F-%E5%92%8C%E5%AF%A6/dp/4296071157
"￥2,640￥2,640",https://www.amazon.co.jp/Copilot%C3%97Excel%C3%97Python%E6%9C%80%E9%80%9F%E4%BB%95%E4%BA%8B%E8%A1%93-%E9%87%91%E5%AE%8F-%E5%92%8C%E5%AF%A6/dp/4296071157
クジラ飛行机,https://www.amazon.co.jp/%25E3%2582%25AF%25E3%2582%25B8%25E3%2583%25A9%25E9%25A3%259B%25E8%25A1%258C%25E6%259C%25BA/e/B004LUJAJC?ref=sr_ntt_srch_lnk_30&sr=8-30
37,https://www.amazon.co.jp/%E5%AE%9F%E8%B7%B5%E5%8A%9B%E3%82%92%E8%BA%AB%E3%81%AB%E3%81%A4%E3%81%91%E3%82%8B-Python%E3%81%AE%E6%95%99%E7%A7%91%E6%9B%B8-%E7%AC%AC2%E7%89%88-%E3%82%AF%E3%82%B8%E3%83%A9%E9%A3%9B%E8%A1%8C%E6%9C%BA-ebook/dp/B0DCN4S416#customerReviews
Kindle版 (電子書籍),https://www.amazon.co.jp/%E5%AE%9F%E8%B7%B5%E5%8A%9B%E3%82%92%E8%BA%AB%E3%81%AB%E3%81%A4%E3%81%91%E3%82%8B-Python%E3%81%AE%E6%95%99%E7%A7%91%E6%9B%B8-%E7%AC%AC2%E7%89%88-%E3%82%AF%E3%82%B8%E3%83%A9%E9%A3%9B%E8%A1%8C%E6%9C%BA-ebook/dp/B0DCN4S416
"￥2,900￥2,900",https://www.amazon.co.jp/%E5%AE%9F%E8%B7%B5%E5%8A%9B%E3%82%92%E8%BA%AB%E3%81%AB%E3%81%A4%E3%81%91%E3%82%8B-Python%E3%81%AE%E6%95%99%E7%A7%91%E6%9B%B8-%E7%AC%AC2%E7%89%88-%E3%82%AF%E3%82%B8%E3%83%A9%E9%A3%9B%E8%A1%8C%E6%9C%BA-ebook/dp/B0DCN4S416
詳細はこちら,https://www.amazon.co.jp/b?node=18242783051&ref=dbs_points_tlp
単行本（ソフトカバー）,https://www.amazon.co.jp/%E5%AE%9F%E8%B7%B5%E5%8A%9B%E3%82%92%E8%BA%AB%E3%81%AB%E3%81%A4%E3%81%91%E3%82%8B-Python%E3%81%AE%E6%95%99%E7%A7%91%E6%9B%B8-%E7%AC%AC2%E7%89%88-%E3%82%AF%E3%82%B8%E3%83%A9%E9%A3%9B%E8%A1%8C%E6%9C%BA/dp/4839983941
Kindle版 (電子書籍),https://www.amazon.co.jp/Python%C3%97Pyxel%E3%81%A7%E6%A5%BD%E3%81%97%E3%81%8F%E5%AD%A6%E3%81%B6-%E3%82%B2%E3%83%BC%E3%83%A0%E3%83%97%E3%83%AD%E3%82%B0%E3%83%A9%E3%83%9F%E3%83%B3%E3%82%B0-%E5%BB%A3%E7%80%AC-%E8%B1%AA-ebook/dp/B0DTY7GWCJ
"￥3,278￥3,278",https://www.amazon.co.jp/Python%C3%97Pyxel%E3%81%A7%E6%A5%BD%E3%81%97%E3%81%8F%E5%AD%A6%E3%81%B6-%E3%82%B2%E3%83%BC%E3%83%A0%E3%83%97%E3%83%AD%E3%82%B0%E3%83%A9%E3%83%9F%E3%83%B3%E3%82%B0-%E5%BB%A3%E7%80%AC-%E8%B1%AA-ebook/dp/B0DTY7GWCJ
単行本（ソフトカバー）,https://www.amazon.co.jp/Python%C3%97Pyxel%E3%81%A7%E6%A5%BD%E3%81%97%E3%81%8F%E5%AD%A6%E3%81%B6-%E3%82%B2%E3%83%BC%E3%83%A0%E3%83%97%E3%83%AD%E3%82%B0%E3%83%A9%E3%83%9F%E3%83%B3%E3%82%B0-%E5%BB%A3%E7%80%AC%E8%B1%AA/dp/480071348X
萩原良信,https://www.amazon.co.jp/%25E8%2590%25A9%25E5%258E%259F%25E8%2589%25AF%25E4%25BF%25A1/e/B0B61QD5SG?ref=sr_ntt_srch_lnk_32&sr=8-32
7,https://www.amazon.co.jp/%EF%BC%B2%EF%BC%AF%EF%BC%B3%EF%BC%92%E3%81%A8%EF%BC%B0%EF%BD%99%EF%BD%94%EF%BD%88%EF%BD%8F%EF%BD%8E%E3%81%A7%E4%BD%9C%E3%81%A3%E3%81%A6%E5%AD%A6%E3%81%B6%EF%BC%A1%EF%BC%A9%E3%83%AD%E3%83%9C%E3%83%83%E3%83%88%E5%85%A5%E9%96%80-%E6%94%B9%E8%A8%82%E7%AC%AC%EF%BC%92%E7%89%88-%EF%BC%AB%EF%BC%B3%E7%90%86%E5%B7%A5%E5%AD%A6%E5%B0%82%E9%96%80%E6%9B%B8-%E5%87%BA%E6%9D%91%E5%85%AC%E6%88%90-ebook/dp/B0F23WCZFL#customerReviews
Kindle版 (電子書籍),https://www.amazon.co.jp/%EF%BC%B2%EF%BC%AF%EF%BC%B3%EF%BC%92%E3%81%A8%EF%BC%B0%EF%BD%99%EF%BD%94%EF%BD%88%EF%BD%8F%EF%BD%8E%E3%81%A7%E4%BD%9C%E3%81%A3%E3%81%A6%E5%AD%A6%E3%81%B6%EF%BC%A1%EF%BC%A9%E3%83%AD%E3%83%9C%E3%83%83%E3%83%88%E5%85%A5%E9%96%80-%E6%94%B9%E8%A8%82%E7%AC%AC%EF%BC%92%E7%89%88-%EF%BC%AB%EF%BC%B3%E7%90%86%E5%B7%A5%E5%AD%A6%E5%B0%82%E9%96%80%E6%9B%B8-%E5%87%BA%E6%9D%91%E5%85%AC%E6%88%90-ebook/dp/B0F23WCZFL
"￥3,850￥3,850",https://www.amazon.co.jp/%EF%BC%B2%EF%BC%AF%EF%BC%B3%EF%BC%92%E3%81%A8%EF%BC%B0%EF%BD%99%EF%BD%94%EF%BD%88%EF%BD%8F%EF%BD%8E%E3%81%A7%E4%BD%9C%E3%81%A3%E3%81%A6%E5%AD%A6%E3%81%B6%EF%BC%A1%EF%BC%A9%E3%83%AD%E3%83%9C%E3%83%83%E3%83%88%E5%85%A5%E9%96%80-%E6%94%B9%E8%A8%82%E7%AC%AC%EF%BC%92%E7%89%88-%EF%BC%AB%EF%BC%B3%E7%90%86%E5%B7%A5%E5%AD%A6%E5%B0%82%E9%96%80%E6%9B%B8-%E5%87%BA%E6%9D%91%E5%85%AC%E6%88%90-ebook/dp/B0F23WCZFL
詳細はこちら,https://www.amazon.co.jp/b?node=18242783051&ref=dbs_points_tlp
単行本,https://www.amazon.co.jp/ROS2%E3%81%A8Python%E3%81%A7%E4%BD%9C%E3%81%A3%E3%81%A6%E5%AD%A6%E3%81%B6AI%E3%83%AD%E3%83%9C%E3%83%83%E3%83%88%E5%85%A5%E9%96%80-%E6%94%B9%E8%A8%82%E7%AC%AC2%E7%89%88-KS%E7%90%86%E5%B7%A5%E5%AD%A6%E5%B0%82%E9%96%80%E6%9B%B8-%E5%87%BA%E6%9D%91-%E5%85%AC%E6%88%90/dp/4065386160
山口 歩夢,https://www.amazon.co.jp/%25E5%25B1%25B1%25E5%258F%25A3-%25E6%25AD%25A9%25E5%25A4%25A2/e/B0F83XH18N?ref=sr_ntt_srch_lnk_33&sr=8-33
6,https://www.amazon.co.jp/Streamlit%E5%85%A5%E9%96%80-Python%E3%81%A7%E5%AD%A6%E3%81%B6%E3%83%87%E3%83%BC%E3%82%BF%E5%8F%AF%E8%A6%96%E5%8C%96%EF%BC%86%E3%82%A2%E3%83%97%E3%83%AA%E9%96%8B%E7%99%BA%E3%82%AC%E3%82%A4%E3%83%89-%E6%8A%80%E8%A1%93%E3%81%AE%E6%B3%89%E3%82%B7%E3%83%AA%E3%83%BC%E3%82%BA-%E5%B1%B1%E5%8F%A3-%E6%AD%A9%E5%A4%A2-ebook/dp/B0DP6SSQ67#customerReviews
Kindle版 (電子書籍),https://www.amazon.co.jp/Streamlit%E5%85%A5%E9%96%80-Python%E3%81%A7%E5%AD%A6%E3%81%B6%E3%83%87%E3%83%BC%E3%82%BF%E5%8F%AF%E8%A6%96%E5%8C%96%EF%BC%86%E3%82%A2%E3%83%97%E3%83%AA%E9%96%8B%E7%99%BA%E3%82%AC%E3%82%A4%E3%83%89-%E6%8A%80%E8%A1%93%E3%81%AE%E6%B3%89%E3%82%B7%E3%83%AA%E3%83%BC%E3%82%BA-%E5%B1%B1%E5%8F%A3-%E6%AD%A9%E5%A4%A2-ebook/dp/B0DP6SSQ67
"￥3,960￥3,960",https://www.amazon.co.jp/Streamlit%E5%85%A5%E9%96%80-Python%E3%81%A7%E5%AD%A6%E3%81%B6%E3%83%87%E3%83%BC%E3%82%BF%E5%8F%AF%E8%A6%96%E5%8C%96%EF%BC%86%E3%82%A2%E3%83%97%E3%83%AA%E9%96%8B%E7%99%BA%E3%82%AC%E3%82%A4%E3%83%89-%E6%8A%80%E8%A1%93%E3%81%AE%E6%B3%89%E3%82%B7%E3%83%AA%E3%83%BC%E3%82%BA-%E5%B1%B1%E5%8F%A3-%E6%AD%A9%E5%A4%A2-ebook/dp/B0DP6SSQ67
詳細はこちら,https://www.amazon.co.jp/b?node=18242783051&ref=dbs_points_tlp
オンデマンド (ペーパーバック),https://www.amazon.co.jp/Streamlit%E5%85%A5%E9%96%80-Python%E3%81%A7%E5%AD%A6%E3%81%B6%E3%83%87%E3%83%BC%E3%82%BF%E5%8F%AF%E8%A6%96%E5%8C%96%EF%BC%86%E3%82%A2%E3%83%97%E3%83%AA%E9%96%8B%E7%99%BA%E3%82%AC%E3%82%A4%E3%83%89-%E6%8A%80%E8%A1%93%E3%81%AE%E6%B3%89%E3%82%B7%E3%83%AA%E3%83%BC%E3%82%BA-%E5%B1%B1%E5%8F%A3-%E6%AD%A9%E5%A4%A2/dp/4295603511
伊藤 潔人,https://www.amazon.co.jp/%25E4%25BC%258A%25E8%2597%25A4-%25E6%25BD%2594%25E4%25BA%25BA/e/B0796LQ3KW?ref=sr_ntt_srch_lnk_34&sr=8-34
13,https://www.amazon.co.jp/Excel-VBA%E3%83%A6%E3%83%BC%E3%82%B6%E3%83%BC%E3%81%AE%E3%81%9F%E3%82%81%E3%81%AEPython%E3%83%97%E3%83%AD%E3%82%B0%E3%83%A9%E3%83%9F%E3%83%B3%E3%82%B0%E5%85%A5%E9%96%80-%E4%BC%8A%E8%97%A4-%E6%BD%94%E4%BA%BA/dp/4296202650#customerReviews
単行本（ソフトカバー）,https://www.amazon.co.jp/Excel-VBA%E3%83%A6%E3%83%BC%E3%82%B6%E3%83%BC%E3%81%AE%E3%81%9F%E3%82%81%E3%81%AEPython%E3%83%97%E3%83%AD%E3%82%B0%E3%83%A9%E3%83%9F%E3%83%B3%E3%82%B0%E5%85%A5%E9%96%80-%E4%BC%8A%E8%97%A4-%E6%BD%94%E4%BA%BA/dp/4296202650
"￥2,420￥2,420",https://www.amazon.co.jp/Excel-VBA%E3%83%A6%E3%83%BC%E3%82%B6%E3%83%BC%E3%81%AE%E3%81%9F%E3%82%81%E3%81%AEPython%E3%83%97%E3%83%AD%E3%82%B0%E3%83%A9%E3%83%9F%E3%83%B3%E3%82%B0%E5%85%A5%E9%96%80-%E4%BC%8A%E8%97%A4-%E6%BD%94%E4%BA%BA/dp/4296202650
(22点の中古品と新品),https://www.amazon.co.jp/gp/offer-listing/4296202650/ref=sr_1_34_olp?keywords=python+%E6%9C%AC&sr=8-34
Kindle版 (電子書籍),https://www.amazon.co.jp/Excel-VBA%E3%83%A6%E3%83%BC%E3%82%B6%E3%83%BC%E3%81%AE%E3%81%9F%E3%82%81%E3%81%AEPython%E3%83%97%E3%83%AD%E3%82%B0%E3%83%A9%E3%83%9F%E3%83%B3%E3%82%B0%E5%85%A5%E9%96%80-%E4%BC%8A%E8%97%A4-%E6%BD%94%E4%BA%BA-ebook/dp/B0CJC29X7P
30,https://www.amazon.co.jp/%E3%83%86%E3%82%B9%E3%83%88%E9%A7%86%E5%8B%95Python-%E7%AC%AC2%E7%89%88-Brian-Okken-ebook/dp/B0B77CW8MF#customerReviews
Kindle版 (電子書籍),https://www.amazon.co.jp/%E3%83%86%E3%82%B9%E3%83%88%E9%A7%86%E5%8B%95Python-%E7%AC%AC2%E7%89%88-Brian-Okken-ebook/dp/B0B77CW8MF
"￥3,234￥3,234",https://www.amazon.co.jp/%E3%83%86%E3%82%B9%E3%83%88%E9%A7%86%E5%8B%95Python-%E7%AC%AC2%E7%89%88-Brian-Okken-ebook/dp/B0B77CW8MF
詳細はこちら,https://www.amazon.co.jp/b?node=18242783051&ref=dbs_points_tlp
単行本（ソフトカバー）,https://www.amazon.co.jp/%E3%83%86%E3%82%B9%E3%83%88%E9%A7%86%E5%8B%95Python-%E7%AC%AC2%E7%89%88-Brian-Okken/dp/4798177458
熊澤 秀道,https://www.amazon.co.jp/%25E7%2586%258A%25E6%25BE%25A4-%25E7%25A7%2580%25E9%2581%2593/e/B0CKPB4DBM?ref=sr_ntt_srch_lnk_36&sr=8-36
66,https://www.amazon.co.jp/ChatGPT%E3%81%A8%E5%AD%A6%E3%81%B6Python%E5%85%A5%E9%96%80-%E3%80%8CPython%C3%97AI%E3%80%8D%E3%81%A7%E8%AA%B0%E3%81%A7%E3%82%82%E6%9C%80%E9%80%9F%E3%81%A7%E3%83%97%E3%83%AD%E3%82%B0%E3%83%A9%E3%83%9F%E3%83%B3%E3%82%B0%E3%82%92%E7%BF%92%E5%BE%97%E3%81%A7%E3%81%8D%E3%82%8B%EF%BC%81-%E7%86%8A%E6%BE%A4-%E7%A7%80%E9%81%93-ebook/dp/B0CJTJ77B3#customerReviews
Kindle版 (電子書籍),https://www.amazon.co.jp/ChatGPT%E3%81%A8%E5%AD%A6%E3%81%B6Python%E5%85%A5%E9%96%80-%E3%80%8CPython%C3%97AI%E3%80%8D%E3%81%A7%E8%AA%B0%E3%81%A7%E3%82%82%E6%9C%80%E9%80%9F%E3%81%A7%E3%83%97%E3%83%AD%E3%82%B0%E3%83%A9%E3%83%9F%E3%83%B3%E3%82%B0%E3%82%92%E7%BF%92%E5%BE%97%E3%81%A7%E3%81%8D%E3%82%8B%EF%BC%81-%E7%86%8A%E6%BE%A4-%E7%A7%80%E9%81%93-ebook/dp/B0CJTJ77B3
"￥1,960￥1,960",https://www.amazon.co.jp/ChatGPT%E3%81%A8%E5%AD%A6%E3%81%B6Python%E5%85%A5%E9%96%80-%E3%80%8CPython%C3%97AI%E3%80%8D%E3%81%A7%E8%AA%B0%E3%81%A7%E3%82%82%E6%9C%80%E9%80%9F%E3%81%A7%E3%83%97%E3%83%AD%E3%82%B0%E3%83%A9%E3%83%9F%E3%83%B3%E3%82%B0%E3%82%92%E7%BF%92%E5%BE%97%E3%81%A7%E3%81%8D%E3%82%8B%EF%BC%81-%E7%86%8A%E6%BE%A4-%E7%A7%80%E9%81%93-ebook/dp/B0CJTJ77B3
単行本（ソフトカバー）,https://www.amazon.co.jp/ChatGPT%E3%81%A8%E5%AD%A6%E3%81%B6Python%E5%85%A5%E9%96%80-%E3%80%8CPython%C3%97AI%E3%80%8D%E3%81%A7%E8%AA%B0%E3%81%A7%E3%82%82%E6%9C%80%E9%80%9F%E3%81%A7%E3%83%97%E3%83%AD%E3%82%B0%E3%83%A9%E3%83%9F%E3%83%B3%E3%82%B0%E3%82%92%E7%BF%92%E5%BE%97%E3%81%A7%E3%81%8D%E3%82%8B%EF%BC%81-%E7%86%8A%E6%BE%A4-%E7%A7%80%E9%81%93/dp/4798182230
金崎朝子,https://www.amazon.co.jp/%25E9%2587%2591%25E5%25B4%258E%25E6%259C%259D%25E5%25AD%2590/e/B0D83VJ6SW?ref=sr_ntt_srch_lnk_37&sr=8-37
60,https://www.amazon.co.jp/%E8%A9%B3%E8%A7%A3-%EF%BC%93%E6%AC%A1%E5%85%83%E7%82%B9%E7%BE%A4%E5%87%A6%E7%90%86-%EF%BC%B0%EF%BD%99%EF%BD%94%EF%BD%88%EF%BD%8F%EF%BD%8E%E3%81%AB%E3%82%88%E3%82%8B%E5%9F%BA%E7%A4%8E%E3%82%A2%E3%83%AB%E3%82%B4%E3%83%AA%E3%82%BA%E3%83%A0%E3%81%AE%E5%AE%9F%E8%A3%85-%EF%BC%AB%EF%BC%B3%E7%90%86%E5%B7%A5%E5%AD%A6%E5%B0%82%E9%96%80%E6%9B%B8-%E9%87%91%E5%B4%8E%E6%9C%9D%E5%AD%90-ebook/dp/B0BS67RM1F#customerReviews
Kindle版 (電子書籍),https://www.amazon.co.jp/%E8%A9%B3%E8%A7%A3-%EF%BC%93%E6%AC%A1%E5%85%83%E7%82%B9%E7%BE%A4%E5%87%A6%E7%90%86-%EF%BC%B0%EF%BD%99%EF%BD%94%EF%BD%88%EF%BD%8F%EF%BD%8E%E3%81%AB%E3%82%88%E3%82%8B%E5%9F%BA%E7%A4%8E%E3%82%A2%E3%83%AB%E3%82%B4%E3%83%AA%E3%82%BA%E3%83%A0%E3%81%AE%E5%AE%9F%E8%A3%85-%EF%BC%AB%EF%BC%B3%E7%90%86%E5%B7%A5%E5%AD%A6%E5%B0%82%E9%96%80%E6%9B%B8-%E9%87%91%E5%B4%8E%E6%9C%9D%E5%AD%90-ebook/dp/B0BS67RM1F
